week_start,cases,deaths,recovered,active_now,active_delta,total_cases,total_deaths,recovered_total,ws_covid,ws_share_covid,ws_боль_в_горле,ws_share_боль_в_горле,ws_ковид,ws_share_ковид,ws_коронавирус,ws_share_коронавирус,ws_кт_легких,ws_share_кт_легких,ws_ломота,ws_share_ломота,ws_нет_запахов,ws_share_нет_запахов,ws_одышка,ws_share_одышка,ws_пневмония,ws_share_пневмония,ws_положительный_тест_ковид,ws_share_положительный_тест_ковид,ws_потеря_вкуса,ws_share_потеря_вкуса,ws_пропало_обоняние,ws_share_пропало_обоняние,ws_пцр_тест,ws_share_пцр_тест,ws_сатурация,ws_share_сатурация,ws_симптомы_ковида,ws_share_симптомы_ковида,ws_сухой_кашель,ws_share_сухой_кашель,ws_температура_38,ws_share_температура_38,ws_температура_39,ws_share_температура_39,ws_тест_на_ковид,ws_share_тест_на_ковид,ws_чем_лечить_ковид,ws_share_чем_лечить_ковид,ws_экспресс_тест_ковид,ws_share_экспресс_тест_ковид,temp_mean,temp_min,temp_max,humidity_mean,pressure_mean,wind_speed_mean,precip_sum,weekend_days,holiday_days,short_work_days,school_break_days,is_holiday_week,is_school_break_week,is_school_start_week,is_new_year_period,is_may_holiday_period,restriction_level,mask_mandate,remote_work,year,month,quarter,weekofyear,target_t_plus_1,target_t_plus_2,target_t_plus_3,cases_log1p,cases_lag_1,cases_log1p_lag_1,cases_lag_2,cases_log1p_lag_2,cases_lag_3,cases_log1p_lag_3,cases_lag_4,cases_log1p_lag_4,cases_lag_8,cases_log1p_lag_8,cases_lag_12,cases_log1p_lag_12,deaths_lag_1,deaths_lag_2,recovered_lag_1,recovered_lag_2,active_now_lag_1,active_now_lag_2,active_delta_lag_1,active_delta_lag_2,cases_roll_mean_2,cases_roll_std_2,cases_roll_min_2,cases_roll_max_2,cases_roll_mean_4,cases_roll_std_4,cases_roll_min_4,cases_roll_max_4,cases_roll_mean_8,cases_roll_std_8,cases_roll_min_8,cases_roll_max_8,cases_roll_mean_12,cases_roll_std_12,cases_roll_min_12,cases_roll_max_12,cases_growth_1w,cases_growth_2w,cases_growth_4w,cases_ratio_1w,cases_ratio_2w,cases_ratio_4w,cases_acceleration_1w,cases_peak_distance_4w,weekofyear_sin,weekofyear_cos,month_sin,month_cos,time_idx,temp_mean_lag_1,temp_mean_roll_mean_4,temp_mean_roll_mean_8,temp_min_lag_1,temp_min_roll_mean_4,temp_min_roll_mean_8,temp_max_lag_1,temp_max_roll_mean_4,temp_max_roll_mean_8,humidity_mean_lag_1,humidity_mean_roll_mean_4,humidity_mean_roll_mean_8,pressure_mean_lag_1,pressure_mean_roll_mean_4,pressure_mean_roll_mean_8,wind_speed_mean_lag_1,wind_speed_mean_roll_mean_4,wind_speed_mean_roll_mean_8,precip_sum_lag_1,precip_sum_roll_mean_4,precip_sum_roll_mean_8,temp_range,nonworking_days_total,ws_covid_baseline_med8,ws_covid_shock_ratio,ws_covid_denoised,ws_covid_spike_flag,ws_боль_в_горле_baseline_med8,ws_боль_в_горле_shock_ratio,ws_боль_в_горле_denoised,ws_боль_в_горле_spike_flag,ws_ковид_baseline_med8,ws_ковид_shock_ratio,ws_ковид_denoised,ws_ковид_spike_flag,ws_коронавирус_baseline_med8,ws_коронавирус_shock_ratio,ws_коронавирус_denoised,ws_коронавирус_spike_flag,ws_кт_легких_baseline_med8,ws_кт_легких_shock_ratio,ws_кт_легких_denoised,ws_кт_легких_spike_flag,ws_ломота_baseline_med8,ws_ломота_shock_ratio,ws_ломота_denoised,ws_ломота_spike_flag,ws_нет_запахов_baseline_med8,ws_нет_запахов_shock_ratio,ws_нет_запахов_denoised,ws_нет_запахов_spike_flag,ws_одышка_baseline_med8,ws_одышка_shock_ratio,ws_одышка_denoised,ws_одышка_spike_flag,ws_пневмония_baseline_med8,ws_пневмония_shock_ratio,ws_пневмония_denoised,ws_пневмония_spike_flag,ws_положительный_тест_ковид_baseline_med8,ws_положительный_тест_ковид_shock_ratio,ws_положительный_тест_ковид_denoised,ws_положительный_тест_ковид_spike_flag,ws_потеря_вкуса_baseline_med8,ws_потеря_вкуса_shock_ratio,ws_потеря_вкуса_denoised,ws_потеря_вкуса_spike_flag,ws_пропало_обоняние_baseline_med8,ws_пропало_обоняние_shock_ratio,ws_пропало_обоняние_denoised,ws_пропало_обоняние_spike_flag,ws_пцр_тест_baseline_med8,ws_пцр_тест_shock_ratio,ws_пцр_тест_denoised,ws_пцр_тест_spike_flag,ws_сатурация_baseline_med8,ws_сатурация_shock_ratio,ws_сатурация_denoised,ws_сатурация_spike_flag,ws_симптомы_ковида_baseline_med8,ws_симптомы_ковида_shock_ratio,ws_симптомы_ковида_denoised,ws_симптомы_ковида_spike_flag,ws_сухой_кашель_baseline_med8,ws_сухой_кашель_shock_ratio,ws_сухой_кашель_denoised,ws_сухой_кашель_spike_flag,ws_температура_38_baseline_med8,ws_температура_38_shock_ratio,ws_температура_38_denoised,ws_температура_38_spike_flag,ws_температура_39_baseline_med8,ws_температура_39_shock_ratio,ws_температура_39_denoised,ws_температура_39_spike_flag,ws_тест_на_ковид_baseline_med8,ws_тест_на_ковид_shock_ratio,ws_тест_на_ковид_denoised,ws_тест_на_ковид_spike_flag,ws_чем_лечить_ковид_baseline_med8,ws_чем_лечить_ковид_shock_ratio,ws_чем_лечить_ковид_denoised,ws_чем_лечить_ковид_spike_flag,ws_экспресс_тест_ковид_baseline_med8,ws_экспресс_тест_ковид_shock_ratio,ws_экспресс_тест_ковид_denoised,ws_экспресс_тест_ковид_spike_flag,ws_total_raw,ws_total_denoised,ws_total_spike_flags,ws_total_denoised_roll_mean_4,ws_total_denoised_roll_mean_8,ws_total_spike_ratio,ws_одышка_denoised_lagbest,ws_share_одышка_lagbest,ws_нет_запахов_denoised_lagbest,ws_share_нет_запахов_lagbest,ws_кт_легких_denoised_lagbest,ws_share_кт_легких_lagbest,ws_боль_в_горле_denoised_lagbest,ws_share_боль_в_горле_lagbest,ws_сатурация_denoised_lagbest,ws_share_сатурация_lagbest,ws_пневмония_denoised_lagbest,ws_share_пневмония_lagbest,ws_ломота_denoised_lagbest,ws_share_ломота_lagbest,ws_потеря_вкуса_denoised_lagbest,ws_share_потеря_вкуса_lagbest,ws_сухой_кашель_denoised_lagbest,ws_share_сухой_кашель_lagbest,ws_температура_38_denoised_lagbest,ws_share_температура_38_lagbest,ws_температура_39_denoised_lagbest,ws_share_температура_39_lagbest,ws_пропало_обоняние_denoised_lagbest,ws_share_пропало_обоняние_lagbest,ws_симптомы_ковида_denoised_lagbest,ws_share_симптомы_ковида_lagbest,ws_чем_лечить_ковид_denoised_lagbest,ws_share_чем_лечить_ковид_lagbest,ws_covid_denoised_lagbest,ws_share_covid_lagbest,ws_ковид_denoised_lagbest,ws_share_ковид_lagbest,ws_тест_на_ковид_denoised_lagbest,ws_share_тест_на_ковид_lagbest,ws_экспресс_тест_ковид_denoised_lagbest,ws_share_экспресс_тест_ковид_lagbest,ws_положительный_тест_ковид_denoised_lagbest,ws_share_положительный_тест_ковид_lagbest,ws_коронавирус_denoised_lagbest,ws_share_коронавирус_lagbest,ws_пцр_тест_denoised_lagbest,ws_share_пцр_тест_lagbest,ws_group_disease,ws_group_testing,ws_group_specific_symptoms,ws_group_general_symptoms,ws_group_complications_treatment,ws_group_total
2020-03-23,311.0,3.0,10.0,980.0,298.0,1014.0,6.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.243,-5.4,17.2,42.268,757.382,1.071,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,2020,3,1,13,2879.0,6265.0,14166.0,5.7430031878094825,,,,,,,,,,,,,,,,,,,,,311.0,,311.0,311.0,311.0,,311.0,311.0,311.0,,311.0,311.0,311.0,,311.0,311.0,,,,,,,,0.0,1.0,-1.6081226496766366e-16,1.0,6.123233995736766e-17,0,,5.243,5.243,,-5.4,-5.4,,17.2,17.2,,42.268,42.268,,757.382,757.382,,1.071,1.071,,0.0,0.0,22.6,2.0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,0.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-30,2879.0,23.0,170.0,3666.0,2686.0,3893.0,29.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.734,-7.2,10.2,65.232,743.271,1.75,15.6,2.0,0,0,0,0,0,0,0,0,3,0,1,2020,3,1,14,6265.0,14166.0,18156.0,7.965545573129992,311.0,5.7430031878094825,,,,,,,,,,,3.0,,10.0,,980.0,,298.0,,1595.0,1815.8502140870542,311.0,2879.0,1595.0,1815.8502140870542,311.0,2879.0,1595.0,1815.8502140870542,311.0,2879.0,1595.0,1815.8502140870542,311.0,2879.0,8.257234726688102,,,9.257234726688102,,,,0.0,0.992708874098054,-0.12053668025532288,1.0,6.123233995736766e-17,1,5.243,3.4885,3.4885,-5.4,-6.300000000000001,-6.300000000000001,17.2,13.7,13.7,42.268,53.75,53.75,757.382,750.3264999999999,750.3264999999999,1.071,1.4104999999999999,1.4104999999999999,0.0,7.8,7.8,17.4,2.0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,0.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-06,6265.0,43.0,489.0,9399.0,5733.0,10158.0,72.0,687.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.802,-5.4,15.7,55.875,750.593,1.304,2.4,2.0,0,0,0,0,0,0,0,0,3,0,1,2020,4,2,15,14166.0,18156.0,26126.0,8.742893471512136,2879.0,7.965545573129992,311.0,5.7430031878094825,,,,,,,,,23.0,3.0,170.0,10.0,3666.0,980.0,2686.0,298.0,4572.0,2394.26356109765,2879.0,6265.0,3151.6666666666665,2986.350504099164,311.0,6265.0,3151.6666666666665,2986.350504099164,311.0,6265.0,3151.6666666666665,2986.350504099164,311.0,6265.0,1.1761028134769016,19.144694533762056,,2.1761028134769016,20.144694533762056,,-7.0811319132112,0.0,0.9709418174260521,-0.2393156642875575,0.8660254037844387,-0.4999999999999998,2,1.734,3.9263333333333335,3.9263333333333335,-7.2,-6.0,-6.0,10.2,14.366666666666665,14.366666666666665,65.232,54.458333333333336,54.458333333333336,743.271,750.4153333333334,750.4153333333334,1.75,1.375,1.375,15.6,6.0,6.0,21.1,2.0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,,,0.0,0,0.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-13,14166.0,104.0,1076.0,22385.0,12986.0,24324.0,176.0,1763.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.645,0.1,15.7,69.464,737.648,1.107,34.9,2.0,0,0,0,0,0,0,0,0,3,0,1,2020,4,2,16,18156.0,26126.0,41134.0,9.55867059537935,6265.0,8.742893471512136,2879.0,7.965545573129992,311.0,5.7430031878094825,,,,,,,43.0,23.0,489.0,170.0,9399.0,3666.0,5733.0,2686.0,10215.5,5586.850678154912,6265.0,14166.0,5905.25,6022.824164515071,311.0,14166.0,5905.25,6022.824164515071,311.0,14166.0,5905.25,6022.824164515071,311.0,14166.0,1.2611332801276935,3.9204584925321293,,2.2611332801276935,4.920458492532129,,0.08503046665079195,0.0,0.9350162426854148,-0.35460488704253545,0.8660254037844387,-0.4999999999999998,3,4.802,4.106,4.106,-5.4,-4.4750000000000005,-4.4750000000000005,15.7,14.7,14.7,55.875,58.20975,58.20975,750.593,747.2235,747.2235,1.304,1.308,1.308,2.4,13.225,13.225,15.6,2.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-20,18156.0,228.0,1412.0,38901.0,16516.0,42480.0,404.0,3175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.145,-1.1,10.4,57.161,742.298,1.821,10.0,2.0,0,0,0,0,0,0,0,0,3,0,1,2020,4,2,17,26126.0,41134.0,33084.0,9.806811440270668,14166.0,9.55867059537935,6265.0,8.742893471512136,2879.0,7.965545573129992,311.0,5.7430031878094825,,,,,104.0,43.0,1076.0,489.0,22385.0,9399.0,12986.0,5733.0,16161.0,2821.3560569343244,14166.0,18156.0,10366.5,7023.7091103395405,2879.0,18156.0,8355.4,7564.521353000466,311.0,18156.0,8355.4,7564.521353000466,311.0,18156.0,0.2816603134265142,1.8980047885075817,57.37942122186495,1.281660313426514,2.8980047885075817,58.37942122186495,-0.9794729667011793,0.0,0.8854560256532099,-0.4647231720437685,0.8660254037844387,-0.4999999999999998,4,4.645,4.0815,4.3138,0.1,-3.4000000000000004,-3.8,15.7,12.999999999999998,13.84,69.464,61.933,58.0,737.648,743.4525,746.2384,1.107,1.4955,1.4106,34.9,15.725,12.58,11.5,2.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,0.0,0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-27,26126.0,325.0,3854.0,60848.0,21947.0,68606.0,729.0,7029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.912,-0.6,24.4,50.679,743.127,1.339,8.6,2.0,0,0,0,0,0,0,0,1,3,0,1,2020,4,2,18,41134.0,33084.0,21089.0,10.17072454136085,18156.0,9.806811440270668,14166.0,9.55867059537935,6265.0,8.742893471512136,2879.0,7.965545573129992,,,,,228.0,104.0,1412.0,1076.0,38901.0,22385.0,16516.0,12986.0,22141.0,5635.641046056784,18156.0,26126.0,16178.25,8270.245880061044,6265.0,26126.0,11317.166666666666,9920.179301134967,311.0,26126.0,11317.166666666666,9920.179301134967,311.0,26126.0,0.4389733421458471,0.8442750247070451,8.074678707884683,1.438973342145847,1.844275024707045,9.074678707884683,0.1573130287193329,0.0,0.8229838658936565,-0.5680647467311557,0.8660254037844387,-0.4999999999999998,5,5.145,5.8759999999999994,5.080166666666667,-1.1,-1.75,-3.266666666666667,10.4,16.549999999999997,15.6,57.161,58.29475,56.77983333333333,742.298,743.4165,745.7198333333332,1.821,1.39275,1.3986666666666665,10.0,13.975,11.916666666666666,25.0,2.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-04,41134.0,339.0,6761.0,94882.0,34034.0,109740.0,1068.0,13790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.102,8.2,21.1,72.821,742.137,1.232,49.5,2.0,0,0,0,0,0,0,0,1,3,0,1,2020,5,2,19,33084.0,21089.0,16878.0,10.624614619603031,26126.0,10.17072454136085,18156.0,9.806811440270668,14166.0,9.55867059537935,6265.0,8.742893471512136,,,,,325.0,228.0,3854.0,1412.0,60848.0,38901.0,21947.0,16516.0,33630.0,10612.258572047705,26126.0,41134.0,24895.5,11912.822825286485,14166.0,41134.0,15576.714285714286,14457.334444429764,311.0,41134.0,15576.714285714286,14457.334444429764,311.0,41134.0,0.5744469111230193,1.2655871337298965,5.565682362330407,1.5744469111230193,2.2655871337298965,6.565682362330407,0.13547356897717217,0.0,0.7485107481711013,-0.663122658240795,0.49999999999999994,-0.8660254037844387,6,8.912,8.201,6.369,-0.6,1.65,-1.6285714285714288,24.4,17.9,16.385714285714283,50.679,62.53125,59.07142857142857,743.127,741.3025,745.208,1.339,1.37475,1.374857142857143,8.6,25.75,17.285714285714285,12.900000000000002,2.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-11,33084.0,435.0,13700.0,113831.0,18949.0,142824.0,1503.0,27490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.745,2.9,24.6,52.179,741.443,1.196,11.8,2.0,0,0,0,0,0,0,0,0,3,0,1,2020,5,2,20,21089.0,16878.0,14226.0,10.40683528644616,41134.0,10.624614619603031,26126.0,10.17072454136085,18156.0,9.806811440270668,14166.0,9.55867059537935,,,,,339.0,325.0,6761.0,3854.0,94882.0,60848.0,34034.0,21947.0,37109.0,5692.209588551707,33084.0,41134.0,29625.0,9801.40676977885,18156.0,41134.0,17765.125,14746.810971843563,311.0,41134.0,17765.125,14746.810971843563,311.0,41134.0,-0.19570185248213157,0.2663247339814744,1.335451080050826,0.8042981475178684,1.2663247339814745,2.335451080050826,-0.7701487636051508,-0.19570185248213157,0.6631226582407952,-0.7485107481711012,0.49999999999999994,-0.8660254037844387,7,14.102,9.975999999999999,7.041,8.2,2.35,-1.0625000000000002,21.1,20.125,17.4125,72.821,58.21,58.209875,742.137,742.25125,744.7373749999999,1.232,1.3969999999999998,1.3525,49.5,19.974999999999998,16.6,21.700000000000003,2.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-18,21089.0,490.0,22350.0,112080.0,-1751.0,163913.0,1993.0,49840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.036,2.0,14.6,78.232,744.42,1.071,62.8,2.0,0,0,0,0,0,0,0,0,3,0,1,2020,5,2,21,16878.0,14226.0,10888.0,9.95655427347282,33084.0,10.40683528644616,41134.0,10.624614619603031,26126.0,10.17072454136085,18156.0,9.806811440270668,311.0,5.7430031878094825,,,435.0,339.0,13700.0,6761.0,113831.0,94882.0,18949.0,34034.0,27086.5,8481.745840332638,21089.0,33084.0,30358.25,8705.887600737025,21089.0,41134.0,20362.375,12954.398270609541,2879.0,41134.0,18134.444444444445,13838.80237873848,311.0,41134.0,-0.36256196348688186,-0.4873097680750717,0.16154439303811413,0.6374380365131181,0.5126902319249282,1.1615443930381142,-0.1668601110047503,-0.4873097680750717,0.5680647467311558,-0.8229838658936564,0.49999999999999994,-0.8660254037844387,8,11.745,10.44875,7.265124999999999,2.9,3.125,-0.13750000000000023,24.6,21.174999999999997,17.0875,52.179,63.47775,62.705375,741.443,742.7817499999999,743.117125,1.196,1.2095,1.3525,11.8,33.175,24.45,12.6,2.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25,16878.0,484.0,30339.0,98135.0,-13945.0,180791.0,2477.0,80179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.938,6.9,22.7,75.161,750.73,1.0,191.2,2.0,0,0,0,0,0,0,0,0,3,0,1,2020,5,2,22,14226.0,10888.0,8041.0,9.733825524688928,21089.0,9.95655427347282,33084.0,10.40683528644616,41134.0,10.624614619603031,26126.0,10.17072454136085,2879.0,7.965545573129992,,,490.0,435.0,22350.0,13700.0,112080.0,113831.0,-1751.0,18949.0,18983.5,2977.6266555765515,16878.0,21089.0,28046.25,11102.571184940301,16878.0,41134.0,22112.25,11062.749654971474,6265.0,41134.0,18008.8,13053.396312411913,311.0,41134.0,-0.19967755702024753,-0.48984403336960464,-0.35397688126770266,0.8003224429797525,0.5101559666303953,0.6460231187322973,0.16288440646663432,-0.5896825010939855,0.46472317204376906,-0.8854560256532096,0.49999999999999994,-0.8660254037844387,9,7.036,11.70525,8.790625,2.0,5.0,1.6249999999999998,14.6,20.75,18.65,78.232,69.59825000000001,63.9465,744.42,744.6824999999999,744.0495,1.071,1.12475,1.25875,62.8,78.82499999999999,46.4,15.799999999999999,2.0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,,0.0,0,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
