horizon_weeks,feature,best_lag_weeks,best_corr_abs
2,ws_симптомы_ковида_lag_1,8,0.2732605738971301
2,ws_пропало_обоняние_zscore_8,1,0.27263218845552034
2,ws_чем_лечить_ковид_lag_1,8,0.27230551114933643
2,ws_чем_лечить_ковид_lag_2,7,0.27230551114933643
2,ws_чем_лечить_ковид,8,0.2712203822596292
2,ws_симптомы_ковида,8,0.2708405552156468
2,ws_температура_39_zscore_8,1,0.2707168744296162
2,ws_тест_на_ковид_shock_ratio,1,0.26912964403833134
2,ws_симптомы_ковида_shock_ratio,2,0.25791278818668917
2,ws_боль_в_горле_zscore_8,1,0.2572049736272673
2,ws_потеря_вкуса_zscore_8,1,0.2370093994259404
2,ws_group_general_symptoms_zscore_8,1,0.23540704875693744
2,ws_covid_roll_mean_8,2,0.22755359790302862
2,ws_share_covid,7,0.22659588231409644
2,ws_covid_roll_mean_4,4,0.2256651480974284
2,ws_share_ковид,8,0.2223797356338434
2,ws_total_denoised_roll_mean_8_roll_mean_8,1,0.2202370106354739
2,ws_total_denoised_roll_mean_4_roll_mean_8,2,0.2201386944496185
2,ws_total_denoised_roll_mean_8_roll_mean_4,2,0.2201386944496185
2,ws_total_denoised_roll_mean_4_roll_mean_4,5,0.2201157034035736
2,ws_group_total_roll_mean_8,5,0.21995935604662095
2,ws_total_denoised_roll_mean_8,5,0.21995935604662095
2,ws_total_denoised_roll_mean_8_lag_1,4,0.21995935604662095
2,ws_total_denoised_roll_mean_8_lag_2,3,0.21995935604662095
2,ws_total_raw_roll_mean_8,5,0.21995935604662095
2,ws_group_total_roll_mean_4,6,0.21991872463973444
2,ws_total_denoised_roll_mean_4,6,0.21991872463973436
2,ws_total_denoised_roll_mean_4_lag_1,5,0.21991872463973436
2,ws_total_denoised_roll_mean_4_lag_2,4,0.21991872463973436
2,ws_total_raw_roll_mean_4,6,0.21991872463973436
2,ws_ковид_roll_mean_8,6,0.2191267776493213
2,ws_total_denoised,7,0.21665306704977272
2,ws_total_denoised_lag_1,6,0.21665306704977272
2,ws_total_denoised_lag_2,5,0.21665306704977272
2,ws_total_raw,7,0.21665306704977272
2,ws_total_raw_lag_1,6,0.21665306704977272
2,ws_total_raw_lag_2,5,0.21665306704977272
2,ws_group_total,7,0.21665306704977255
2,ws_group_total_lag_1,6,0.21665306704977255
2,ws_group_total_lag_2,5,0.21665306704977255
2,ws_covid,6,0.21646489395486282
2,ws_covid_lag_1,5,0.21646489395486282
2,ws_covid_lag_2,4,0.21646489395486282
2,ws_ковид_roll_mean_4,7,0.21616983174596344
2,ws_total_denoised_roll_mean_8_zscore_8,1,0.2160202126747774
2,ws_covid_zscore_8,1,0.21261805772937628
2,ws_ковид,8,0.21156812097344893
2,ws_ковид_lag_1,7,0.21156812097344893
2,ws_ковид_lag_2,6,0.21156812097344893
2,ws_положительный_тест_ковид_roll_mean_8,8,0.2068834348995071
2,ws_положительный_тест_ковид_roll_mean_4,8,0.19251793687731114
2,ws_тест_на_ковид_roll_mean_8,7,0.19038830468400486
2,ws_положительный_тест_ковид_lag_2,8,0.19031370013317084
2,ws_total_spike_flags_roll_mean_8,8,0.18870220683120195
2,ws_group_testing_shock_ratio,1,0.18467627508533163
2,ws_тест_на_ковид_roll_mean_4,8,0.18462751988765017
2,ws_положительный_тест_ковид_lag_1,8,0.18448322454596439
2,ws_ковид_shock_ratio,2,0.18354526096542925
2,ws_total_spike_ratio_zscore_8,3,0.1827441496780533
2,ws_share_тест_на_ковид,8,0.1824330595987655
2,ws_экспресс_тест_ковид_diff_2w,2,0.18102050683519208
2,ws_тест_на_ковид_lag_2,8,0.18041965104405056
2,ws_тест_на_ковид_lag_1,8,0.18002768364079152
2,ws_положительный_тест_ковид_diff_2w,3,0.17960343734387346
2,ws_тест_на_ковид,8,0.17736846999661543
2,ws_share_положительный_тест_ковид,8,0.17700868227741376
2,ws_положительный_тест_ковид,8,0.17511560828597392
2,ws_тест_на_ковид_diff_2w,2,0.1733591772913661
2,ws_экспресс_тест_ковид_roll_mean_8,7,0.17327208798775756
2,ws_экспресс_тест_ковид_roll_mean_4,8,0.16910864355745517
2,ws_одышка_zscore_8,5,0.16680549206221176
2,ws_чем_лечить_ковид_diff_2w,2,0.1666451663566272
2,ws_экспресс_тест_ковид_lag_1,8,0.16516992303788225
2,ws_экспресс_тест_ковид_lag_2,7,0.16516992303788225
2,ws_share_экспресс_тест_ковид,8,0.1628469481310898
2,ws_нет_запахов_zscore_8,1,0.16209090084400318
2,ws_экспресс_тест_ковид,8,0.1619706866806462
2,ws_group_complications_treatment_zscore_8,1,0.1593321814693671
2,ws_пропало_обоняние_shock_ratio,2,0.156580330359984
2,ws_экспресс_тест_ковид_diff_1w,3,0.15559649435682238
2,ws_group_disease_roll_mean_4,6,0.15319699740692952
2,ws_group_disease,8,0.15163754150400655
2,ws_group_disease_lag_1,7,0.15163754150400655
2,ws_group_disease_lag_2,6,0.15163754150400655
2,ws_group_disease_roll_mean_8,5,0.15136256833214354
2,ws_положительный_тест_ковид_diff_1w,3,0.1499374254721351
2,ws_group_disease_shock_ratio,1,0.14717895612171605
2,ws_тест_на_ковид_diff_1w,3,0.1457334421275912
2,ws_сухой_кашель_zscore_8,1,0.14260825972973878
2,ws_чем_лечить_ковид_diff_1w,2,0.14007262516512456
2,ws_сатурация_shock_ratio,1,0.13845571621589986
2,ws_total_spike_ratio_roll_mean_4,1,0.13822094804395282
2,ws_group_total_shock_ratio,1,0.13820954482568423
2,ws_total_denoised_shock_ratio,1,0.13820954482568423
2,ws_total_raw_shock_ratio,1,0.13820954482568423
2,ws_total_spike_ratio,1,0.13820954482568423
2,ws_total_spike_flags_zscore_8,6,0.13397652259612694
2,ws_group_specific_symptoms_shock_ratio,1,0.133334020225421
2,ws_коронавирус_shock_ratio,1,0.13210200247917553
2,ws_total_spike_ratio_lag_1,1,0.1309916275242047
2,ws_симптомы_ковида_diff_2w,2,0.12774463955691628
2,ws_total_spike_ratio_shock_ratio,4,0.1273534474657092
2,ws_температура_38_shock_ratio,1,0.12536633725252774
2,ws_group_testing_roll_mean_4,6,0.1240991517016771
2,ws_ковид_diff_2w,2,0.12318185481017499
2,ws_group_testing,7,0.12314674011941798
2,ws_group_testing_lag_1,6,0.12314674011941798
2,ws_group_testing_lag_2,5,0.12314674011941798
2,ws_share_коронавирус,8,0.1228239649837911
2,ws_group_testing_roll_mean_8,5,0.12227693503541896
2,ws_коронавирус_roll_mean_4,6,0.1219809850204998
2,ws_коронавирус,7,0.12123299191581413
2,ws_коронавирус_lag_1,6,0.12123299191581413
2,ws_коронавирус_lag_2,5,0.12123299191581413
2,ws_ломота_shock_ratio,1,0.12022012151795218
2,ws_group_testing_diff_2w,2,0.1201863517346588
2,ws_total_spike_ratio_growth_2w,3,0.11995488180322116
2,ws_коронавирус_roll_mean_8,5,0.11819088372164004
2,ws_пневмония_zscore_8,1,0.11747020946404783
2,ws_total_denoised_roll_mean_4_diff_2w,1,0.11725073457577716
2,ws_total_denoised_roll_mean_4_diff_1w,1,0.1155373049044577
2,ws_total_spike_flags_roll_mean_4,8,0.11395013913559619
2,ws_total_spike_ratio_lag_2,1,0.1083730020025917
2,ws_одышка_shock_ratio,7,0.10824151125327336
2,ws_total_denoised_roll_mean_4_shock_ratio,1,0.10460632689232305
2,ws_total_spike_flags_shock_ratio,6,0.10459068154403839
2,ws_температура_39_shock_ratio,1,0.10444358149051905
2,ws_covid_shock_ratio,2,0.1002355105514583
2,ws_пцр_тест_shock_ratio,1,0.09849144941611701
2,ws_total_denoised_roll_mean_8_diff_1w,1,0.09789010678938123
2,ws_потеря_вкуса_shock_ratio,2,0.09785530215620525
2,ws_total_spike_ratio_roll_mean_8,8,0.09748772551694189
2,ws_group_disease_diff_2w,2,0.09583893823909252
2,ws_симптомы_ковида_diff_1w,3,0.09401383688577966
2,ws_total_spike_ratio_growth_1w,4,0.09207641211078588
2,ws_сухой_кашель_shock_ratio,7,0.09165284902821434
2,ws_пропало_обоняние_diff_2w,2,0.0913497939765143
2,ws_total_spike_ratio_diff_2w,4,0.09104630671278148
2,ws_total_denoised_roll_mean_8_diff_2w,1,0.08804440104176163
2,ws_group_total_diff_2w,2,0.08780746949822447
2,ws_total_denoised_diff_2w,2,0.08780746949822447
2,ws_total_raw_diff_2w,2,0.08780746949822447
2,ws_ковид_diff_1w,3,0.0868028941507969
2,ws_group_general_symptoms_shock_ratio,1,0.08400897020916381
2,ws_пцр_тест_roll_mean_4,3,0.08363790283174966
2,ws_пцр_тест,5,0.08330011890315238
2,ws_пцр_тест_lag_1,4,0.08330011890315238
2,ws_пцр_тест_lag_2,3,0.08330011890315238
2,ws_group_testing_diff_1w,3,0.08310330451284931
2,ws_коронавирус_diff_2w,2,0.08252935889639845
2,ws_total_denoised_roll_mean_8_shock_ratio,8,0.08235165771823416
2,ws_кт_легких_shock_ratio,1,0.08163599329056084
2,ws_боль_в_горле_shock_ratio,1,0.08137874864566155
2,ws_пцр_тест_roll_mean_8,2,0.08018228038010404
2,ws_одышка_diff_2w,6,0.07402327862316992
2,ws_share_пцр_тест,6,0.0724535243410137
2,ws_нет_запахов_shock_ratio,8,0.07203130909741229
2,ws_total_spike_ratio_diff_1w,6,0.07148336717747945
2,ws_пропало_обоняние_diff_1w,3,0.06572252989810341
2,ws_group_disease_diff_1w,3,0.06496159626846391
2,ws_group_complications_treatment_shock_ratio,1,0.06435478885694883
2,ws_ломота_diff_2w,1,0.06332825920113737
2,ws_пневмония_shock_ratio,6,0.06240822947736356
2,ws_потеря_вкуса_diff_2w,2,0.06133921205869345
2,ws_total_denoised_diff_1w,2,0.05995942741839217
2,ws_total_raw_diff_1w,2,0.05995942741839217
2,ws_group_total_diff_1w,2,0.059959427418392115
2,ws_covid_diff_2w,2,0.059725251798361974
2,ws_group_specific_symptoms_diff_2w,2,0.05942996865926011
2,ws_total_spike_flags_lag_1,8,0.056617971139451696
2,ws_total_spike_flags_lag_2,7,0.056617971139451696
2,ws_total_spike_flags,8,0.056456593292368594
2,ws_коронавирус_diff_1w,3,0.05577547672554959
2,ws_сатурация_diff_2w,2,0.05352430494766972
2,ws_одышка_diff_1w,7,0.05324970787925012
2,ws_сухой_кашель_diff_2w,5,0.05235364580919198
2,ws_ломота_diff_1w,2,0.050580761074184105
2,ws_температура_38_diff_2w,1,0.04947606521022649
2,ws_сухой_кашель_diff_1w,5,0.04778277324691923
2,ws_нет_запахов_diff_2w,7,0.04652078886295371
2,ws_температура_38_diff_1w,1,0.04600961760460079
2,ws_пцр_тест_diff_2w,1,0.044251627673258305
2,ws_group_specific_symptoms_diff_1w,2,0.04278953020659571
2,ws_covid_diff_1w,2,0.03943441604166124
2,ws_сатурация_diff_1w,2,0.0393399638302533
2,ws_боль_в_горле_diff_2w,8,0.03878758868595677
2,ws_потеря_вкуса_diff_1w,3,0.0361254412421464
2,ws_боль_в_горле_diff_1w,1,0.03605344832748295
2,ws_group_general_symptoms_diff_2w,6,0.034516818928383194
2,ws_нет_запахов_diff_1w,8,0.032279193444746876
2,ws_температура_39_diff_1w,1,0.0320929792400217
2,ws_температура_39_diff_2w,1,0.030798099960932888
2,ws_group_general_symptoms_diff_1w,1,0.029660886866474497
2,ws_кт_легких_diff_2w,1,0.02840602295111156
2,ws_пцр_тест_diff_1w,1,0.027048590791147475
2,ws_пневмония_diff_2w,4,0.022926646627778966
2,ws_кт_легких_diff_1w,1,0.020825001581195622
2,ws_group_complications_treatment_diff_2w,5,0.020777857750432546
2,ws_пневмония_diff_1w,5,0.01879918544438665
2,ws_group_complications_treatment_diff_1w,5,0.01712352701616536
2,ws_total_spike_flags_diff_2w,6,0.016834110651763847
2,ws_total_spike_flags_diff_1w,6,0.009977741958972157
2,ws_covid_growth_1w,1,
2,ws_covid_growth_2w,1,
2,ws_group_complications_treatment_growth_1w,1,
2,ws_group_complications_treatment_growth_2w,1,
2,ws_group_disease_growth_1w,1,
2,ws_group_disease_growth_2w,1,
2,ws_group_general_symptoms_growth_1w,1,
2,ws_group_general_symptoms_growth_2w,1,
2,ws_group_specific_symptoms_growth_1w,1,
2,ws_group_specific_symptoms_growth_2w,1,
2,ws_group_testing_growth_1w,1,
2,ws_group_testing_growth_2w,1,
2,ws_group_total_growth_1w,1,
2,ws_group_total_growth_2w,1,
2,ws_total_denoised_growth_1w,1,
2,ws_total_denoised_growth_2w,1,
2,ws_total_denoised_roll_mean_4_growth_1w,1,
2,ws_total_denoised_roll_mean_4_growth_2w,1,
2,ws_total_denoised_roll_mean_8_growth_1w,1,
2,ws_total_denoised_roll_mean_8_growth_2w,1,
2,ws_total_raw_growth_1w,1,
2,ws_total_raw_growth_2w,1,
2,ws_total_spike_flags_growth_1w,1,
2,ws_total_spike_flags_growth_2w,1,
2,ws_боль_в_горле_growth_1w,1,
2,ws_боль_в_горле_growth_2w,1,
2,ws_ковид_growth_1w,1,
2,ws_ковид_growth_2w,1,
2,ws_коронавирус_growth_1w,1,
2,ws_коронавирус_growth_2w,1,
2,ws_кт_легких_growth_1w,1,
2,ws_кт_легких_growth_2w,1,
2,ws_ломота_growth_1w,1,
2,ws_ломота_growth_2w,1,
2,ws_нет_запахов_growth_1w,1,
2,ws_нет_запахов_growth_2w,1,
2,ws_одышка_growth_1w,1,
2,ws_одышка_growth_2w,1,
2,ws_пневмония_growth_1w,1,
2,ws_пневмония_growth_2w,1,
2,ws_положительный_тест_ковид_growth_1w,1,
2,ws_положительный_тест_ковид_growth_2w,1,
2,ws_потеря_вкуса_growth_1w,1,
2,ws_потеря_вкуса_growth_2w,1,
2,ws_пропало_обоняние_growth_1w,1,
2,ws_пропало_обоняние_growth_2w,1,
2,ws_пцр_тест_growth_1w,1,
2,ws_пцр_тест_growth_2w,1,
2,ws_сатурация_growth_1w,1,
2,ws_сатурация_growth_2w,1,
2,ws_симптомы_ковида_growth_1w,1,
2,ws_симптомы_ковида_growth_2w,1,
2,ws_сухой_кашель_growth_1w,1,
2,ws_сухой_кашель_growth_2w,1,
2,ws_температура_38_growth_1w,1,
2,ws_температура_38_growth_2w,1,
2,ws_температура_39_growth_1w,1,
2,ws_температура_39_growth_2w,1,
2,ws_тест_на_ковид_growth_1w,1,
2,ws_тест_на_ковид_growth_2w,1,
2,ws_чем_лечить_ковид_growth_1w,1,
2,ws_чем_лечить_ковид_growth_2w,1,
2,ws_экспресс_тест_ковид_growth_1w,1,
2,ws_экспресс_тест_ковид_growth_2w,1,
3,ws_share_одышка,1,0.48934733048405565
3,ws_одышка_roll_mean_4,1,0.47100620911230473
3,ws_одышка,1,0.4697139524472755
3,ws_одышка_lag_1,1,0.4677351061374064
3,ws_одышка_lag_2,1,0.46206959350804394
3,ws_share_нет_запахов,2,0.46074220622971757
3,ws_одышка_roll_mean_8,1,0.45783123104720175
3,ws_нет_запахов_roll_mean_4,1,0.45296625028516757
3,ws_нет_запахов_roll_mean_8,1,0.45114831633871944
3,ws_нет_запахов,2,0.44680773929725776
3,ws_нет_запахов_lag_1,1,0.44680773929725776
3,ws_нет_запахов_lag_2,1,0.4466996317291638
3,ws_положительный_тест_ковид_zscore_8,2,0.44169429819363754
3,ws_share_кт_легких,3,0.4311466122783086
3,ws_кт_легких_roll_mean_8,1,0.4283886067359069
3,ws_кт_легких_roll_mean_4,2,0.4239852414945664
3,ws_чем_лечить_ковид_zscore_8,1,0.4198173003878745
3,ws_экспресс_тест_ковид_zscore_8,1,0.4185756711372387
3,ws_кт_легких,3,0.41587494379092893
3,ws_кт_легких_lag_1,2,0.41587494379092893
3,ws_кт_легких_lag_2,1,0.41587494379092893
3,ws_share_боль_в_горле,3,0.41478253132745124
3,ws_тест_на_ковид_zscore_8,1,0.41176094664140633
3,ws_share_сатурация,7,0.40870956739881203
3,ws_сатурация_roll_mean_8,1,0.4045394530165462
3,ws_боль_в_горле_roll_mean_8,1,0.4042293137570077
3,ws_group_specific_symptoms_roll_mean_8,1,0.4038982653300193
3,ws_боль_в_горле_roll_mean_4,1,0.4038230863753015
3,ws_share_ломота,8,0.40051812315789787
3,ws_боль_в_горле,3,0.4004859479651773
3,ws_боль_в_горле_lag_1,2,0.4004859479651773
3,ws_боль_в_горле_lag_2,1,0.4004859479651773
3,ws_group_specific_symptoms_roll_mean_4,3,0.39818407098152936
3,ws_сатурация_roll_mean_4,3,0.3975472267727166
3,ws_ковид_zscore_8,1,0.3922114670360831
3,ws_group_specific_symptoms,5,0.3900027476387295
3,ws_group_specific_symptoms_lag_1,4,0.3900027476387295
3,ws_group_specific_symptoms_lag_2,3,0.3900027476387295
3,ws_сатурация,6,0.3876475048116064
3,ws_сатурация_lag_1,5,0.3876475048116064
3,ws_сатурация_lag_2,4,0.3876475048116064
3,ws_ломота_roll_mean_8,1,0.3876002144376944
3,ws_group_complications_treatment_roll_mean_8,1,0.3857850965206896
3,ws_share_потеря_вкуса,6,0.3852444298966472
3,ws_ломота_roll_mean_4,5,0.3822087597266804
3,ws_потеря_вкуса_roll_mean_8,1,0.38060027391891654
3,ws_group_complications_treatment_roll_mean_4,1,0.38010503521459765
3,ws_потеря_вкуса_roll_mean_4,3,0.37717891957680494
3,ws_ломота,6,0.37705876033708297
3,ws_ломота_lag_1,5,0.37705876033708297
3,ws_ломота_lag_2,4,0.37705876033708297
3,ws_group_general_symptoms_roll_mean_4,1,0.37365174247785593
3,ws_пневмония_roll_mean_8,1,0.3734132508106288
3,ws_group_general_symptoms_roll_mean_8,1,0.3731530037995
3,ws_share_сухой_кашель,1,0.37184636564531287
3,ws_потеря_вкуса,4,0.37042413116165984
3,ws_потеря_вкуса_lag_1,3,0.37042413116165984
3,ws_потеря_вкуса_lag_2,2,0.37042413116165984
3,ws_group_complications_treatment,2,0.3697229841540976
3,ws_group_complications_treatment_lag_1,1,0.3697229841540976
3,ws_group_general_symptoms,2,0.36890430668657337
3,ws_group_general_symptoms_lag_1,1,0.36890430668657337
3,ws_пневмония_roll_mean_4,1,0.3681272404095574
3,ws_group_general_symptoms_lag_2,1,0.36757912994751196
3,ws_group_complications_treatment_lag_2,1,0.3674518946434845
3,ws_share_пневмония,2,0.3664084217030888
3,ws_group_disease_zscore_8,1,0.3578229540141962
3,ws_пневмония,2,0.3577023084932541
3,ws_пневмония_lag_1,1,0.3577023084932541
3,ws_сухой_кашель_roll_mean_4,1,0.35507063164524205
3,ws_пневмония_lag_2,1,0.354436855633304
3,ws_сухой_кашель,1,0.3534999058908616
3,ws_сухой_кашель_lag_1,1,0.35249683162694434
3,ws_симптомы_ковида_zscore_8,1,0.3486144330853524
3,ws_сухой_кашель_roll_mean_8,1,0.34799363186393445
3,ws_сухой_кашель_lag_2,1,0.34618572792548374
3,ws_share_пропало_обоняние,8,0.341573976648209
3,ws_пропало_обоняние_roll_mean_8,8,0.34004001154585844
3,ws_коронавирус_zscore_8,1,0.33600660436000107
3,ws_share_температура_38,8,0.3341366203548848
3,ws_температура_38_roll_mean_8,1,0.3337252827085303
3,ws_пропало_обоняние_roll_mean_4,6,0.32911350982931975
3,ws_total_denoised_zscore_8,1,0.3260567188901608
3,ws_total_raw_zscore_8,1,0.3260567188901608
3,ws_group_total_zscore_8,1,0.3260567188901568
3,ws_экспресс_тест_ковид_shock_ratio,1,0.3250803041498055
3,ws_group_testing_zscore_8,1,0.3238005754639331
3,ws_температура_38_roll_mean_4,2,0.32267081481473425
3,ws_пропало_обоняние,7,0.3219179777574026
3,ws_пропало_обоняние_lag_1,6,0.3219179777574026
3,ws_пропало_обоняние_lag_2,5,0.3219179777574026
3,ws_симптомы_ковида_roll_mean_8,8,0.3162146205072768
3,ws_температура_38,4,0.3148936772061189
3,ws_температура_38_lag_1,3,0.3148936772061189
3,ws_температура_38_lag_2,2,0.3148936772061189
3,ws_положительный_тест_ковид_shock_ratio,1,0.3087277601146388
3,ws_чем_лечить_ковид_shock_ratio,1,0.30211651884181245
3,ws_температура_39_roll_mean_8,1,0.3019699736103667
3,ws_share_температура_39,3,0.29245102356812697
3,ws_симптомы_ковида_roll_mean_4,8,0.29070567623489524
3,ws_чем_лечить_ковид_roll_mean_8,5,0.2893841137866857
3,ws_температура_39_roll_mean_4,2,0.28689816902027165
3,ws_share_чем_лечить_ковид,8,0.2845373493221745
3,ws_температура_38_zscore_8,1,0.2793461819599897
3,ws_чем_лечить_ковид_roll_mean_4,6,0.27931228775736977
3,ws_симптомы_ковида_lag_2,8,0.2775863107393885
3,ws_share_симптомы_ковида,8,0.27749902734901766
3,ws_group_specific_symptoms_zscore_8,1,0.27698164135177106
3,ws_температура_39,3,0.2766982274158192
3,ws_температура_39_lag_1,2,0.2766982274158192
3,ws_температура_39_lag_2,1,0.2766982274158192
3,ws_кт_легких_zscore_8,1,0.276419843893056
3,ws_симптомы_ковида_lag_1,8,0.2753425266660903
3,ws_симптомы_ковида,8,0.2732605738971301
3,ws_сатурация_zscore_8,1,0.2730703410707809
3,ws_чем_лечить_ковид,8,0.27230551114933643
3,ws_чем_лечить_ковид_lag_1,7,0.27230551114933643
3,ws_чем_лечить_ковид_lag_2,6,0.27230551114933643
3,ws_температура_39_zscore_8,1,0.26568557235729834
3,ws_тест_на_ковид_shock_ratio,1,0.2633724991384009
3,ws_ломота_zscore_8,1,0.260911458350974
3,ws_симптомы_ковида_shock_ratio,1,0.25791278818668917
3,ws_пропало_обоняние_zscore_8,1,0.2482923679629889
3,ws_пцр_тест_zscore_8,1,0.24227994856601423
3,ws_total_denoised_roll_mean_4_zscore_8,1,0.23947573898512034
3,ws_covid_roll_mean_8,1,0.22755359790302862
3,ws_share_covid,6,0.22659588231409644
3,ws_share_ковид,8,0.225684204723693
3,ws_covid_roll_mean_4,3,0.2256651480974284
3,ws_потеря_вкуса_zscore_8,1,0.2210565989847548
3,ws_total_denoised_roll_mean_4_roll_mean_8,1,0.2201386944496185
3,ws_total_denoised_roll_mean_8_roll_mean_4,1,0.2201386944496185
3,ws_total_denoised_roll_mean_4_roll_mean_4,4,0.2201157034035736
3,ws_group_total_roll_mean_8,4,0.21995935604662095
3,ws_total_denoised_roll_mean_8,4,0.21995935604662095
3,ws_total_denoised_roll_mean_8_lag_1,3,0.21995935604662095
3,ws_total_denoised_roll_mean_8_lag_2,2,0.21995935604662095
3,ws_total_raw_roll_mean_8,4,0.21995935604662095
3,ws_group_total_roll_mean_4,5,0.21991872463973444
3,ws_total_denoised_roll_mean_4,5,0.21991872463973436
3,ws_total_denoised_roll_mean_4_lag_1,4,0.21991872463973436
3,ws_total_denoised_roll_mean_4_lag_2,3,0.21991872463973436
3,ws_total_raw_roll_mean_4,5,0.21991872463973436
3,ws_ковид_roll_mean_8,5,0.2191267776493213
3,ws_total_denoised_roll_mean_8_roll_mean_8,1,0.21792465142033962
3,ws_total_denoised,6,0.21665306704977272
3,ws_total_denoised_lag_1,5,0.21665306704977272
3,ws_total_denoised_lag_2,4,0.21665306704977272
3,ws_total_raw,6,0.21665306704977272
3,ws_total_raw_lag_1,5,0.21665306704977272
3,ws_total_raw_lag_2,4,0.21665306704977272
3,ws_group_total,6,0.21665306704977255
3,ws_group_total_lag_1,5,0.21665306704977255
3,ws_group_total_lag_2,4,0.21665306704977255
3,ws_covid,5,0.21646489395486282
3,ws_covid_lag_1,4,0.21646489395486282
3,ws_covid_lag_2,3,0.21646489395486282
3,ws_ковид_roll_mean_4,6,0.21616983174596344
3,ws_ковид,7,0.21156812097344893
3,ws_ковид_lag_1,6,0.21156812097344893
3,ws_ковид_lag_2,5,0.21156812097344893
3,ws_положительный_тест_ковид_roll_mean_8,8,0.2070520611461884
3,ws_положительный_тест_ковид_roll_mean_4,8,0.19741644614862258
3,ws_total_spike_flags_roll_mean_8,8,0.19463247976201364
3,ws_положительный_тест_ковид_lag_2,8,0.1930636867647463
3,ws_тест_на_ковид_roll_mean_8,6,0.19038830468400486
3,ws_положительный_тест_ковид_lag_1,8,0.19031370013317084
3,ws_share_положительный_тест_ковид,8,0.18849640535593504
3,ws_боль_в_горле_zscore_8,1,0.1878504672283826
3,ws_share_тест_на_ковид,8,0.18769740297414267
3,ws_тест_на_ковид_roll_mean_4,7,0.18462751988765017
3,ws_положительный_тест_ковид,8,0.18448322454596439
3,ws_ковид_shock_ratio,1,0.18354526096542925
3,ws_covid_zscore_8,1,0.18325326226583077
3,ws_total_spike_ratio_zscore_8,2,0.1827441496780533
3,ws_экспресс_тест_ковид_diff_2w,1,0.18102050683519208
3,ws_тест_на_ковид_lag_1,8,0.18041965104405056
3,ws_тест_на_ковид_lag_2,7,0.18041965104405056
3,ws_тест_на_ковид,8,0.18002768364079152
3,ws_положительный_тест_ковид_diff_2w,2,0.17960343734387346
3,ws_group_general_symptoms_zscore_8,1,0.17853964787739018
3,ws_тест_на_ковид_diff_2w,1,0.1733591772913661
3,ws_экспресс_тест_ковид_roll_mean_8,6,0.17327208798775756
3,ws_group_testing_shock_ratio,1,0.17123546770498346
3,ws_экспресс_тест_ковид_roll_mean_4,7,0.16910864355745517
3,ws_share_экспресс_тест_ковид,8,0.16831601362170423
3,ws_одышка_zscore_8,4,0.16680549206221176
3,ws_чем_лечить_ковид_diff_2w,1,0.1666451663566272
3,ws_экспресс_тест_ковид,8,0.16516992303788225
3,ws_экспресс_тест_ковид_lag_1,7,0.16516992303788225
3,ws_экспресс_тест_ковид_lag_2,6,0.16516992303788225
3,ws_пропало_обоняние_shock_ratio,1,0.156580330359984
3,ws_экспресс_тест_ковид_diff_1w,2,0.15559649435682238
3,ws_group_disease_roll_mean_4,5,0.15319699740692952
3,ws_group_disease,7,0.15163754150400655
3,ws_group_disease_lag_1,6,0.15163754150400655
3,ws_group_disease_lag_2,5,0.15163754150400655
3,ws_group_disease_roll_mean_8,4,0.15136256833214354
3,ws_положительный_тест_ковид_diff_1w,2,0.1499374254721351
3,ws_total_denoised_roll_mean_8_zscore_8,1,0.14632882616763604
3,ws_group_disease_shock_ratio,1,0.1457339193816161
3,ws_тест_на_ковид_diff_1w,2,0.1457334421275912
3,ws_чем_лечить_ковид_diff_1w,1,0.14007262516512456
3,ws_total_spike_flags_zscore_8,5,0.13397652259612694
3,ws_коронавирус_shock_ratio,1,0.13116430990752093
3,ws_сатурация_shock_ratio,1,0.1310045773468136
3,ws_group_total_shock_ratio,1,0.1309916275242047
3,ws_total_denoised_shock_ratio,1,0.1309916275242047
3,ws_total_raw_shock_ratio,1,0.1309916275242047
3,ws_total_spike_ratio,1,0.1309916275242047
3,ws_нет_запахов_zscore_8,1,0.12854584213722875
3,ws_симптомы_ковида_diff_2w,1,0.12774463955691628
3,ws_total_spike_ratio_shock_ratio,3,0.1273534474657092
3,ws_group_specific_symptoms_shock_ratio,1,0.12707367852517584
3,ws_group_testing_roll_mean_4,5,0.1240991517016771
3,ws_ковид_diff_2w,1,0.12318185481017499
3,ws_group_testing,6,0.12314674011941798
3,ws_group_testing_lag_1,5,0.12314674011941798
3,ws_group_testing_lag_2,4,0.12314674011941798
3,ws_share_коронавирус,8,0.12292020188591478
3,ws_group_testing_roll_mean_8,4,0.12227693503541896
3,ws_group_complications_treatment_zscore_8,1,0.12215813167844364
3,ws_коронавирус_roll_mean_4,5,0.1219809850204998
3,ws_коронавирус,6,0.12123299191581413
3,ws_коронавирус_lag_1,5,0.12123299191581413
3,ws_коронавирус_lag_2,4,0.12123299191581413
3,ws_group_testing_diff_2w,1,0.1201863517346588
3,ws_total_spike_ratio_growth_2w,2,0.11995488180322116
3,ws_total_spike_flags_roll_mean_4,8,0.1187067142350853
3,ws_коронавирус_roll_mean_8,4,0.11819088372164004
3,ws_ломота_shock_ratio,1,0.11170386642715563
3,ws_температура_38_shock_ratio,1,0.11013015661401877
3,ws_total_spike_ratio_lag_1,1,0.1083730020025917
3,ws_одышка_shock_ratio,6,0.10824151125327336
